Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
HS79851,Oregon,6057.07208,Extended,27681,Suburban,83,13,62,398.4,Two-Door Car,57.72198069
YR49519,Arizona,4967.044248,Basic,0,Suburban,73,34,2,359.35328,Four-Door Car,49.27947401
AN21193,Washington,6933.335325,Basic,0,Suburban,70,19,66,504,Four-Door Car,48.93555505
TS98462,Washington,22399.12944,Basic,78494,Rural,69,21,53,78.189401,Two-Door Car,44.75297079
OB11898,Nevada,2162.417356,Basic,0,Suburban,66,18,95,316.8,Two-Door Car,35.79247174
RS85283,Oregon,21776.5819,Premium,56044,Suburban,182,27,32,952.849701,SUV,44.98831308
NW19960,Oregon,9095.049868,Basic,37937,Suburban,116,11,42,556.8,SUV,42.78192564
AI11191,Arizona,4228.248035,Basic,77853,Rural,106,12,76,165.237444,SUV,63.4958957
PF24757,Arizona,6521.368813,Extended,72608,Suburban,82,26,19,393.6,Four-Door Car,40.90127082
NY20756,California,10209.02324,Extended,36568,Suburban,128,28,34,978.621302,SUV,62.87435719
EU98982,Arizona,7600.443798,Basic,0,Suburban,110,17,58,796.987409,SUV,51.62239256
GL54755,Washington,3894.623983,Extended,59578,Urban,98,1,50,403.67601,Four-Door Car,30.66486293
UF13251,Oregon,8510.758196,Basic,26032,Suburban,109,18,25,638.098653,SUV,47.93604453
HK16676,Oregon,2712.832687,Basic,39618,Suburban,68,0,55,326.4,Four-Door Car,50.54152662
KF80571,Arizona,2258.793954,Basic,0,Suburban,65,8,47,625.483498,Four-Door Car,63.68454439
XB43418,California,4815.851943,Extended,59438,Urban,124,33,55,562.667789,SUV,59.75091913
IA78643,Washington,8007.399376,Basic,0,Suburban,112,12,93,537.6,Sports Car,43.73629739
RI97135,Washington,3008.969524,Extended,0,Urban,87,2,55,401.484738,Four-Door Car,43.44066731
HZ52656,Washington,2530.705137,Basic,89451,Rural,63,11,2,61.769564,Four-Door Car,54.81850079
BM71358,Arizona,10787.11572,Extended,44695,Rural,91,26,88,147.954285,Four-Door Car,45.44228282
DJ42087,California,11923.75365,Premium,24581,Suburban,101,2,86,484.8,Four-Door Car,34.63054932
NV98267,Arizona,5186.359717,Basic,0,Urban,73,27,95,194.944319,Four-Door Car,55.14414731
YD27780,Arizona,10103.64886,Extended,72334,Urban,129,26,66,412.829624,SUV,56.9876025
DZ38951,Oregon,6438.995346,Extended,19831,Suburban,83,8,88,398.4,Four-Door Car,46.68010856
VO84133,California,3909.636524,Extended,40361,Rural,98,3,98,71.169255,Four-Door Car,67.60913232
FP86246,California,13211.01092,Premium,74656,Urban,111,0,6,504.365927,Four-Door Car,42.48021092
YA37626,Oregon,14616.36817,Extended,25358,Suburban,126,1,13,750.58561,SUV,57.46941679
XW54288,California,3732.345012,Extended,35461,Rural,95,26,57,9.214343,Four-Door Car,45.1992485
ET81343,California,8750.643581,Extended,59047,Suburban,76,2,73,364.8,Four-Door Car,40.47391412
CW57351,Nevada,10662.63422,Extended,62409,Urban,89,16,50,392.686432,Four-Door Car,41.74608481
EV39201,California,3861.486269,Extended,93272,Urban,95,3,54,281.110788,Four-Door Car,69.70185161
YV40022,California,9807.829589,Extended,0,Suburban,135,18,48,970.456654,Sports Car,38.32517211
IX44049,Oregon,3252.828464,Extended,20166,Suburban,83,19,28,398.4,Two-Door Car,35.04016319
DI51103,Washington,2711.899826,Basic,0,Suburban,74,13,68,355.2,Four-Door Car,43.83373587
AS78838,California,2453.570794,Basic,29735,Suburban,69,3,92,331.2,Four-Door Car,59.15793108
YJ16399,California,11228.28966,Basic,0,Suburban,64,1,63,772.83851,Four-Door Car,35.91103969
LH52773,California,23020.89147,Basic,97460,Suburban,114,20,62,660.135987,SUV,61.65038479
XF99212,Arizona,2458.447909,Basic,57564,Suburban,63,5,48,302.4,Two-Door Car,51.74271558
CL52383,Arizona,11160.07706,Extended,33232,Urban,94,21,81,435.527845,Four-Door Car,61.31418593
DD28380,Arizona,13118.74322,Premium,11854,Suburban,113,19,64,807.721213,Four-Door Car,46.10609219
CP87192,California,6120.185345,Extended,23843,Urban,79,1,42,344.693511,Four-Door Car,42.1836188
MH43755,Arizona,13881.03947,Premium,17961,Urban,181,28,51,476.707749,Sports Car,62.55555545
KT38145,California,4787.472973,Basic,0,Suburban,64,17,84,360.110955,Four-Door Car,34.96649407
FU65756,Arizona,8177.048957,Basic,54695,Suburban,103,6,94,494.4,SUV,40.56987617
YG92601,California,3309.248219,Extended,85632,Rural,82,23,4,7.2574,Two-Door Car,45.54912106
MZ63755,California,14635.45158,Extended,0,Suburban,139,5,56,667.2,SUV,42.89780688
BI33231,California,5120.615661,Extended,0,Urban,76,11,14,277.220384,Four-Door Car,38.73868066
ZD71862,Oregon,19253.03441,Premium,39895,Urban,160,32,45,765.591167,SUV,33.06671919
VT87641,Washington,6646.749298,Extended,95815,Suburban,82,6,95,393.6,Four-Door Car,60.72781874
TN61016,California,8742.472473,Basic,37224,Suburban,74,8,23,355.2,Four-Door Car,56.35743669
PX27645,California,8467.369513,Extended,0,Suburban,122,2,73,1100.088685,SUV,32.38694259
IS53899,Nevada,6992.531494,Extended,94652,Suburban,86,18,88,412.8,Four-Door Car,40.00240038
KC69320,Arizona,13037.03339,Basic,28582,Suburban,112,27,24,537.6,Sports Car,51.75480365
WR86431,Nevada,10883.78785,Extended,91123,Rural,138,32,70,103.462381,SUV,51.95913014
TY27229,Arizona,9114.276632,Premium,85942,Rural,116,16,36,79.340118,Four-Door Car,69.92802694
LC42182,Nevada,30442.53824,Premium,64321,Rural,253,4,75,422.438297,Luxury SUV,51.28108141
SZ64974,Arizona,5104.354719,Basic,77025,Suburban,64,18,44,380.917107,Two-Door Car,45.48238591
AH89786,Oregon,2174.111987,Basic,16997,Suburban,65,35,62,468,Two-Door Car,54.51569766
QO70290,California,9890.210998,Extended,52408,Rural,125,13,12,179.125777,Sports Car,50.11245804
IR78670,California,8719.125849,Premium,0,Suburban,116,7,73,556.8,Four-Door Car,38.78238776
OU24549,Nevada,8516.751366,Basic,37573,Suburban,112,3,21,537.6,SUV,48.01173139
OO96263,Nevada,11606.84868,Extended,45893,Suburban,97,3,75,465.6,Two-Door Car,30.27081717
SY86059,California,3731.504584,Extended,0,Suburban,96,31,34,460.8,Four-Door Car,51.60126095
JZ76788,Nevada,3303.090814,Extended,29385,Suburban,88,18,8,422.4,Two-Door Car,49.78458536
AB23825,California,8888.875454,Extended,21509,Suburban,81,24,24,413.492922,Two-Door Car,56.12299772
BH61137,Arizona,8173.50314,Basic,68144,Suburban,70,29,98,336,Four-Door Car,57.32902783
QW21716,Nevada,4923.950434,Basic,31093,Suburban,63,3,78,302.4,Four-Door Car,69.55573235
IU95336,Arizona,2823.501795,Basic,24350,Suburban,73,6,89,350.4,Four-Door Car,53.2298911
TY22591,Washington,7824.372789,Basic,32823,Suburban,100,1,36,480,SUV,52.13806543
VR18539,Washington,8311.854644,Basic,44843,Urban,105,14,34,391.419263,SUV,41.7512305
GD89605,Oregon,5384.532684,Basic,59364,Suburban,67,25,56,321.6,Four-Door Car,57.85486328
RD47708,Oregon,3978.665051,Extended,39101,Rural,99,34,24,167.174678,Four-Door Car,61.74956633
XH47201,California,6237.507291,Extended,0,Suburban,90,2,46,432,Two-Door Car,51.76636363
TW62773,Washington,6969.880958,Extended,27604,Suburban,92,20,45,441.6,Two-Door Car,52.65051994
QP77560,California,5024.029643,Basic,91603,Suburban,64,18,37,307.2,Four-Door Car,43.36276658
QV66305,Washington,8414.080425,Basic,59828,Suburban,104,25,49,499.2,SUV,48.74043155
WC83676,Nevada,2801.562831,Basic,33247,Urban,72,26,47,284.956298,Four-Door Car,64.70973615
QD98396,California,5010.917847,Extended,45867,Suburban,126,31,12,604.8,Sports Car,49.081086
AM36670,California,4997.780688,Basic,54827,Rural,64,17,88,132.947215,Four-Door Car,47.6506961
CJ78727,California,2236.085718,Basic,0,Suburban,64,12,56,307.2,Two-Door Car,33.87726344
GN61665,Arizona,10934.73726,Extended,47170,Suburban,139,4,57,667.2,Sports Car,56.37232214
HY49431,California,3289.132998,Extended,21947,Urban,83,17,66,366.90936,Four-Door Car,41.86921679
IK82336,Oregon,14014.10119,Basic,39018,Suburban,117,11,94,561.6,SUV,53.81957019
WA16954,Arizona,5604.330774,Basic,20252,Urban,71,0,64,198.227061,Four-Door Car,38.77331895
QD69852,Oregon,2912.235077,Extended,0,Suburban,88,29,81,633.6,Four-Door Car,41.33501656
XG47945,Oregon,5616.845326,Basic,48602,Suburban,70,30,46,487.884823,Two-Door Car,31.86280777
UV57184,California,7504.685954,Basic,97849,Urban,62,32,45,183.117146,Four-Door Car,61.10673572
JU55710,Oregon,3746.751625,Extended,41479,Rural,94,14,38,19.575683,Two-Door Car,56.93898917
PT50287,Oregon,2959.819985,Basic,69746,Urban,74,17,91,225.032781,Four-Door Car,43.13453375
AB73565,California,7725.535708,Extended,96748,Suburban,96,13,68,460.8,Two-Door Car,41.83692017
PK20739,Oregon,13248.63735,Premium,25074,Suburban,112,17,8,537.6,Two-Door Car,47.19696469
XI85062,Nevada,2717.781848,Basic,66463,Suburban,68,28,80,326.4,Two-Door Car,52.99392381
KA77514,Washington,2734.149158,Basic,34865,Urban,69,15,16,255.946801,Four-Door Car,56.91359148
ND80148,California,9199.388961,Premium,37399,Urban,116,30,22,392.826082,Four-Door Car,52.12642455
AK72422,California,29049.71315,Premium,21070,Suburban,195,6,47,1404,Sports Car,48.50945282
LN49978,Oregon,4956.620638,Basic,31562,Suburban,66,9,5,316.8,Four-Door Car,51.09774335
RZ80299,California,5574.959174,Basic,54684,Suburban,71,28,49,487.070965,Four-Door Car,38.0856208
QU53781,Oregon,9192.592887,Basic,37388,Suburban,117,30,21,561.6,SUV,50.09109022
MD70013,Nevada,3878.770231,Extended,84981,Rural,96,6,96,4.719043,Four-Door Car,50.59733415
QD97878,Nevada,4419.116971,Premium,24046,Suburban,116,27,47,556.8,Two-Door Car,46.01699903
WK24299,California,4772.943848,Extended,20993,Suburban,133,35,90,638.4,SUV,53.81392841
RJ45123,Oregon,9101.523916,Basic,48029,Suburban,116,9,79,556.8,SUV,44.82088221
HM33037,Arizona,7609.089616,Basic,16233,Suburban,197,17,68,1418.4,Luxury Car,52.27608534
QY70905,Arizona,2668.662697,Basic,30718,Suburban,67,26,49,321.6,Two-Door Car,52.52800289
YL86561,Oregon,5141.976413,Basic,60277,Rural,65,32,19,146.390518,Four-Door Car,52.71654291
LK40971,California,7451.49202,Basic,0,Suburban,107,6,63,770.4,SUV,65.16650936
UI44314,Arizona,2620.167098,Basic,31911,Urban,68,13,65,245.893663,Four-Door Car,56.96748395
NN44612,Nevada,4909.844198,Basic,61402,Urban,62,1,69,252.157829,Two-Door Car,51.05195715
MA37431,California,8023.075248,Premium,34335,Suburban,101,18,55,484.8,Two-Door Car,52.30010829
DP57381,Nevada,20446.6023,Extended,71467,Urban,86,5,34,324.879569,Two-Door Car,45.46656277
PX45824,Washington,4966.848441,Basic,0,Suburban,74,25,60,532.8,Four-Door Car,50.48990297
OG17838,Washington,3549.016697,Extended,36168,Suburban,90,16,14,432,Four-Door Car,45.83615393
WG37485,Oregon,5350.367001,Extended,58357,Suburban,137,27,76,708.220713,Sports Car,53.35435166
RV95842,California,8065.234637,Extended,29692,Suburban,77,3,53,449.352139,Four-Door Car,48.08290576
NG13451,Oregon,7892.824093,Basic,29215,Suburban,67,7,15,327.656191,Four-Door Car,41.50535794
UQ82778,Oregon,4540.9925,Basic,0,Suburban,61,14,4,486.121464,Two-Door Car,58.03690151
ZG16710,Washington,2852.527169,Basic,26841,Suburban,74,33,17,418.534381,Four-Door Car,44.73562147
OT53330,Arizona,10720.41744,Extended,34837,Suburban,139,4,2,667.2,SUV,49.18469952
LZ12396,Arizona,4795.387295,Basic,33068,Urban,61,6,77,213.038013,Four-Door Car,54.12349035
UU77151,Washington,5182.393447,Extended,44820,Urban,133,12,62,336.13217,Sports Car,54.33073835
CD71877,Nevada,22620.74841,Premium,49564,Rural,193,22,82,286.370988,Sports Car,44.54294295
PA95799,Arizona,2320.750557,Basic,19581,Suburban,61,32,27,377.24342,Four-Door Car,36.91352654
FK28721,Oregon,7714.650119,Basic,0,Suburban,74,33,24,532.8,Two-Door Car,61.05926894
CM42637,Oregon,7880.337212,Basic,23129,Suburban,70,10,74,491.65337,Four-Door Car,45.97310053
CI47242,Washington,9029.940704,Extended,0,Suburban,138,23,93,1376.958592,SUV,42.69139942
FE46445,Arizona,6965.423975,Extended,25411,Urban,86,8,73,242.807725,Four-Door Car,50.29806608
PD32854,Arizona,15114.40241,Basic,28513,Suburban,100,4,22,480,SUV,50.76961139
GV35061,Oregon,22523.7063,Basic,69346,Urban,63,27,42,246.284609,Two-Door Car,44.58140131
BG44829,Oregon,10760.17612,Extended,74835,Rural,133,14,89,107.645982,SUV,70.42831441
RH83684,Oregon,5808.932598,Basic,43282,Rural,72,3,3,166.799814,Two-Door Car,40.95452228
SB82356,Nevada,30591.61257,Extended,11276,Suburban,91,22,10,436.8,Four-Door Car,44.51715385
TW49116,Nevada,2220.187426,Basic,0,Suburban,62,11,52,311.506082,Four-Door Car,50.61905746
RJ39700,Oregon,4914.035833,Basic,10037,Urban,71,14,29,292.181494,Four-Door Car,51.07975232
LO40410,Oregon,2395.57,Basic,21986,Suburban,63,1,9,333.696228,Two-Door Car,56.61412758
SX85653,Arizona,5522.524223,Extended,85609,Suburban,136,22,17,652.8,SUV,43.68583202
PH91033,Oregon,15808.75757,Extended,86347,Urban,130,17,93,593.779554,Sports Car,55.75987007
LC69427,Oregon,2827.328603,Basic,20368,Suburban,72,30,36,345.6,Four-Door Car,44.42293727
MZ85889,California,5421.524497,Basic,25778,Rural,68,29,34,20.141289,Two-Door Car,45.70899463
GL82358,Nevada,2514.59196,Basic,43860,Rural,65,15,58,156.124914,Four-Door Car,45.49058928
AM94127,Oregon,5157.642282,Basic,93303,Rural,65,11,96,40.757983,Four-Door Car,50.27041577
TO19482,Oregon,4874.665223,Basic,67467,Suburban,61,4,22,365.879938,Two-Door Car,56.15613205
WA68850,Arizona,4198.02525,Basic,30598,Suburban,106,13,21,508.8,SUV,43.85690562
ER97256,Arizona,5380.898636,Basic,55350,Suburban,67,0,13,321.6,Four-Door Car,47.37596545
CK85904,California,13466.92071,Basic,11432,Suburban,119,11,9,571.2,SUV,61.0822485
GH30325,Oregon,2424.424678,Basic,27093,Suburban,61,10,19,292.8,Four-Door Car,60.32106597
LG98245,Nevada,3823.853815,Basic,0,Suburban,108,32,95,777.6,SUV,49.3239993
KW31376,Oregon,13883.32934,Basic,0,Suburban,197,3,85,1418.4,Luxury Car,54.87683217
XZ45224,Oregon,2438.533897,Basic,38961,Suburban,62,5,19,297.6,Two-Door Car,38.99286549
HD56196,Oregon,34090.03598,Extended,51840,Rural,94,10,75,33.747903,Two-Door Car,49.71973369
EM39400,Nevada,2840.302575,Basic,79181,Urban,72,1,24,241.277426,Four-Door Car,51.14267119
FP39090,Oregon,24127.50402,Basic,14072,Suburban,71,13,3,511.2,Four-Door Car,60.39737356
CE17166,California,7596.143777,Extended,56225,Suburban,97,10,95,465.6,Four-Door Car,44.18192808
HF67477,Washington,15096.27023,Basic,14909,Suburban,199,31,95,1238.077611,Luxury Car,45.51663037
GJ79432,Nevada,6005.214792,Extended,26876,Suburban,76,17,72,364.8,Four-Door Car,41.83173276
ZE17448,Oregon,3455.23067,Extended,68401,Urban,88,14,14,242.254164,Four-Door Car,49.62054664
SK65854,Nevada,5728.581037,Basic,29730,Suburban,72,1,76,463.21435,Four-Door Car,42.67175378
RT23641,Oregon,5163.228365,Extended,35577,Urban,130,1,6,574.51239,SUV,49.74214487
PY79113,California,2602.650842,Basic,41958,Urban,66,15,49,206.818326,Four-Door Car,52.73326732
EP61197,Oregon,32643.07651,Premium,77915,Suburban,115,4,61,552,Four-Door Car,46.00341066
IL12516,Oregon,2789.74739,Basic,15514,Suburban,74,20,24,355.2,Four-Door Car,59.01412964
BF55854,Nevada,11250.09857,Premium,29505,Suburban,284,2,70,1979.444237,Luxury Car,47.095195
GP19791,California,16510.96722,Basic,31356,Suburban,68,25,13,326.4,Two-Door Car,53.17311626
II16403,California,7607.983712,Basic,31456,Rural,199,5,61,436.695385,Luxury SUV,60.3626947
SS28002,Arizona,5603.73932,Basic,95284,Urban,69,6,35,327.647322,Four-Door Car,40.24022363
VT97066,Nevada,6674.44805,Extended,0,Suburban,98,7,24,931.648937,Two-Door Car,66.18381299
FH97700,Washington,4049.415027,Premium,62864,Rural,104,20,14,171.213743,Two-Door Car,61.32474753
NB96938,Oregon,4958.016206,Basic,22842,Suburban,65,20,53,468,Four-Door Car,46.67749386
HY32811,California,7850.128057,Basic,67186,Urban,66,22,20,184.936711,Four-Door Car,65.34536837
MB69465,Arizona,6382.583452,Extended,0,Suburban,87,14,67,417.6,Four-Door Car,60.39316298
LE12086,Oregon,5737.499595,Basic,68946,Urban,71,15,31,309.627788,Four-Door Car,44.68641435
IO89174,Oregon,7688.023506,Basic,56680,Suburban,100,9,78,480,SUV,51.90910971
DB26077,Arizona,4873.436612,Extended,18866,Suburban,126,4,62,604.8,SUV,50.51054484
NB98740,California,2824.681217,Basic,82875,Suburban,70,5,20,455.337179,Four-Door Car,51.97668308
EL82767,Arizona,3722.368016,Basic,0,Suburban,109,25,61,523.2,SUV,58.20106577
AK54675,California,5535.963648,Extended,84863,Suburban,138,28,40,691.697458,SUV,46.99994015
EW67766,California,4727.8341,Extended,0,Suburban,127,24,58,609.6,SUV,44.36996063
JS36743,California,2378.667328,Basic,54753,Suburban,61,5,99,292.8,Four-Door Car,59.04964324
TV20901,California,9337.895228,Premium,76381,Suburban,116,23,33,556.8,Two-Door Car,50.11639504
LQ20969,California,6189.994337,Extended,59523,Urban,78,0,62,343.789779,Four-Door Car,58.27627153
BZ33435,Arizona,5638.262608,Basic,56017,Rural,71,1,98,51.995897,Four-Door Car,38.35902633
OA55110,Arizona,5264.361755,Basic,14306,Urban,74,31,22,355.061143,Four-Door Car,58.79648403
YJ42538,Arizona,4035.68383,Basic,21359,Suburban,101,25,5,484.8,Sports Car,47.15435668
XB64207,Arizona,4117.4697,Basic,86101,Urban,102,4,73,344.736945,SUV,40.11074319
KZ80424,Washington,8382.478392,Basic,25998,Suburban,71,16,38,791.878042,Four-Door Car,40.6434333
BC34309,California,2435.147986,Basic,64341,Rural,61,4,81,79.934072,Four-Door Car,44.45314847
JC34468,California,6599.081932,Premium,36060,Urban,165,27,55,774.558233,Sports Car,50.46164218
ON34922,Oregon,5353.932122,Basic,61894,Urban,67,22,38,266.996814,Four-Door Car,66.1139068
MQ93707,Oregon,6747.524275,Basic,26721,Suburban,65,18,64,312,Four-Door Car,50.2491387
SY28542,Nevada,7412.135256,Extended,59940,Urban,94,17,9,303.098944,Four-Door Car,45.32153091
RA29518,Washington,5512.342258,Extended,45971,Rural,138,15,91,139.826393,SUV,49.79246372
No34698,Oregon,4015.34005,Basic,80055,Rural,100,30,83,121.945071,SUV,71.81146341
VK37392,Arizona,7772.473464,Extended,58345,Urban,98,1,6,346.971517,Four-Door Car,74.00357224
LJ43082,Oregon,4638.945365,Basic,0,Rural,71,33,48,143.276484,Two-Door Car,48.0908269
FI90697,Oregon,10507.50144,Extended,76549,Urban,132,3,5,616.349424,SUV,35.50167392
DR93103,Arizona,17556.99121,Basic,36212,Rural,73,25,57,119.033795,Two-Door Car,65.5391886
XR37151,California,9103.700091,Extended,0,Suburban,131,18,41,628.8,Sports Car,50.82993806
ZZ43513,California,13110.54899,Basic,73597,Urban,114,5,8,485.183645,SUV,58.96216759
QW81912,California,8006.219948,Extended,63762,Rural,99,13,55,108.161276,Four-Door Car,53.22554677
AZ50087,California,6807.271588,Extended,32787,Suburban,86,3,86,568.58486,Two-Door Car,29.87254202
HQ87008,California,2627.610202,Basic,94962,Suburban,67,10,48,321.6,Two-Door Car,45.75856921
FM30352,Oregon,9095.744565,Premium,0,Suburban,256,30,32,1943.772393,Luxury Car,56.52877372
PD30266,California,5015.643575,Extended,73809,Urban,125,5,57,537.315879,SUV,47.12328266
GA50461,Oregon,4726.869327,Extended,13037,Suburban,124,28,49,839.348464,SUV,42.40581656
FY84962,California,3059.182181,Extended,0,Suburban,88,5,85,989.200247,Four-Door Car,50.95052836
GT14584,Oregon,4122.569957,Basic,75272,Rural,103,22,10,71.647924,SUV,45.65142595
IA87250,Arizona,2620.903729,Basic,39278,Rural,66,29,45,65.590217,Four-Door Car,61.62186654
MM67983,Oregon,4938.893241,Basic,36913,Rural,62,22,37,90.569696,Four-Door Car,42.88605581
MW40110,California,4691.043597,Basic,0,Suburban,74,19,11,407.218947,Four-Door Car,39.60358377
SH93005,California,6005.847375,Extended,13528,Suburban,86,21,35,412.8,Four-Door Car,62.56558745
KD69941,California,4941.650159,Extended,0,Suburban,137,17,5,986.4,SUV,65.41067689
JV38934,Washington,2254.402024,Basic,0,Suburban,65,3,95,768.797656,Four-Door Car,60.86271737
XI16714,Arizona,2554.032052,Basic,0,Suburban,72,32,14,405.804184,Four-Door Car,49.8349883
DG68667,Arizona,8123.955566,Basic,12617,Suburban,108,5,43,648.925597,SUV,54.37830058
AR40217,Oregon,19079.09518,Basic,42754,Urban,65,5,56,279.715067,Two-Door Car,58.31972485
IM73868,Oregon,10461.58298,Premium,0,Suburban,155,23,62,1116,Sports Car,41.6273938
BR44176,California,4669.22664,Premium,76157,Suburban,116,15,80,556.8,Two-Door Car,37.11300511
MY51849,Oregon,4903.810606,Basic,0,Suburban,66,19,29,469.6093,Four-Door Car,54.5644316
FQ61281,Oregon,83325.38119,Extended,58958,Suburban,231,31,74,1108.8,Luxury Car,61.06995779
