customerID,SeniorCitizen,tenure,ServiceCount,Contract,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,TotChargesAct
0337-CNPZE,0,41,7,Month-to-month,Yes,106.3,4443.45,Yes,4443.45
9817-APLHW,0,12,8,Month-to-month,No,25,316.2,No,316.2
8380-MQINP,0,55,7,Two year,No,20.3,1079.05,No,1079.05
0840-DFEZH,0,7,3,Month-to-month,Yes,75.35,564.65,No,564.65
1513-XNPPH,0,12,5,Month-to-month,Yes,89.4,1095.65,Yes,1095.65
8690-ZVLCL,0,68,9,Two year,No,88,6161.9,No,6161.9
6015-VVHHE,1,5,4,Month-to-month,Yes,83.15,446.05,Yes,446.05
1125-SNVCK,1,49,2,Month-to-month,No,43.8,2106.05,No,2106.05
0384-LPITE,0,40,6,One year,No,62.05,2511.55,No,2511.55
4616-EWBNJ,0,16,7,One year,No,20.1,318.6,No,318.6
6347-DCUIK,0,10,3,Month-to-month,Yes,74.15,811.8,Yes,811.8
1335-HQMKX,0,72,7,One year,Yes,101.35,7323.15,No,7323.15
2545-EBUPK,1,2,4,Month-to-month,Yes,84.05,186.05,No,186.05
6923-AQONU,0,23,7,Two year,No,20.9,454,No,454
2172-EJXVF,1,71,7,One year,Yes,105.9,7521.95,No,7521.95
0897-FEGMU,0,11,6,Month-to-month,Yes,99.5,1056.95,Yes,1056.95
7663-RGWBC,0,1,2,Month-to-month,Yes,44.15,44.15,Yes,44.15
1120-BMWUB,0,16,4,Month-to-month,Yes,53.9,834.15,Yes,834.15
9124-LHCJQ,0,1,4,Month-to-month,Yes,85.45,85.45,Yes,85.45
4536-PLEQY,0,12,4,Month-to-month,Yes,85.05,999.8,No,999.8
7029-IJEJK,0,54,4,One year,No,44.1,2369.7,No,2369.7
8871-JLMHM,0,68,6,Two year,No,90.2,6297.65,No,6297.65
2235-ZGKPT,0,4,3,Month-to-month,No,50.85,239.55,Yes,239.55
3891-PUQOD,0,1,4,Month-to-month,No,59.2,59.2,Yes,59.2
5447-VYTKW,0,27,4,Month-to-month,No,53.45,1461.45,No,1461.45
3623-FQBOX,0,21,7,Month-to-month,Yes,19.95,416.4,No,416.4
0689-NKYLF,0,13,4,Month-to-month,Yes,83.2,1060.6,Yes,1060.6
8659-HDIYE,1,64,7,Month-to-month,No,74.65,4869.35,No,4869.35
3658-KIBGF,0,1,4,Month-to-month,Yes,54.9,54.9,Yes,54.9
3474-BAFSJ,0,57,6,Two year,Yes,57.5,3265.95,No,3265.95
5519-YLDGW,0,21,7,Month-to-month,Yes,103.9,2254.2,Yes,2254.2
3865-ZFZIB,0,19,7,Two year,No,19.65,358.15,No,358.15
1855-AGAWH,0,31,5,One year,Yes,93.8,2939.8,No,2939.8
7109-CQYUZ,0,52,9,Two year,Yes,89.25,4652.4,No,4652.4
1370-GGAWX,0,46,6,One year,Yes,94.15,4408.45,No,4408.45
4680-KUTAJ,1,11,4,Month-to-month,Yes,55.6,580.8,No,580.8
5307-UVGNB,0,53,5,Month-to-month,Yes,48.7,2495.2,No,2495.2
4946-EDSEW,0,11,7,Month-to-month,Yes,19.25,180.3,Yes,180.3
2883-ILGWO,1,57,7,Month-to-month,Yes,104.9,5913.95,No,5913.95
2516-VQRRV,1,2,3,Month-to-month,Yes,75.45,158.4,Yes,158.4
7580-UGXNC,1,2,4,Month-to-month,No,54.85,104.2,Yes,104.2
3642-BYHDO,0,71,7,Two year,No,19.9,1389.35,No,1389.35
9629-NHXFW,0,1,7,Month-to-month,Yes,19.4,19.4,No,19.4
2696-RZVZW,0,68,8,Two year,No,25.05,1629.2,No,1629.2
5766-FTRTS,0,72,8,Two year,No,84.45,6033.1,No,6033.1
0396-HUJBP,0,2,7,Month-to-month,No,19.3,44.4,No,44.4
5178-LMXOP,1,1,5,Month-to-month,Yes,95.1,95.1,Yes,95.1
8879-ZKJOF,0,41,7,One year,Yes,79.85,3320.75,No,3320.75
6285-FTQBF,0,72,8,Two year,No,25.55,1867.7,No,1867.7
8185-UPYBR,0,6,3,Month-to-month,Yes,75.5,438,Yes,438
4585-HETAI,0,4,3,Month-to-month,Yes,73.75,325.45,Yes,325.45
7526-BEZQB,0,12,5,Month-to-month,Yes,96.05,1148.1,Yes,1148.1
1474-JUWSM,0,58,6,One year,Yes,68.4,3972.25,No,3972.25
3530-CRZSB,0,7,7,Month-to-month,No,20.65,155.9,No,155.9
8498-XXGWA,0,65,4,Month-to-month,Yes,55.15,3673.15,No,3673.15
9617-INGJY,0,1,2,Month-to-month,Yes,70.6,70.6,No,70.6
0621-TSSMU,0,56,7,One year,No,19.95,1126.75,No,1126.75
7234-KMNRQ,0,4,7,Month-to-month,No,19,73.45,No,73.45
7636-PEPNS,0,58,2,One year,Yes,44.1,2413.05,No,2413.05
4683-WYDOU,0,62,7,Two year,Yes,107.6,6912.7,No,6912.7
9052-DHNKM,0,26,5,One year,No,61.55,1581.95,No,1581.95
6794-HKIAJ,0,62,6,Month-to-month,No,90.7,5586.45,No,5586.45
5578-NKCXI,0,58,6,One year,No,99.25,5846.65,No,5846.65
1642-HMARX,0,68,9,Two year,Yes,91.7,6424.7,No,6424.7
3096-WPXBT,0,61,7,One year,Yes,100.7,6018.65,No,6018.65
8434-PNQZX,0,42,7,Two year,Yes,78.45,3373.4,No,3373.4
5950-AAAGJ,0,18,4,Month-to-month,No,84.3,1537.9,No,1537.9
4299-OPXEJ,0,56,7,Two year,Yes,19.55,1080.55,No,1080.55
4951-UKAAQ,0,4,5,Month-to-month,Yes,88.95,355.2,Yes,355.2
9618-LFJRU,0,4,7,Month-to-month,No,20.45,82.85,No,82.85
6693-DJWTY,0,35,4,One year,No,55.6,2016.45,No,2016.45
0744-GKNGE,0,64,5,Month-to-month,Yes,86.8,5327.25,No,5327.25
6447-EGDIV,0,31,7,One year,No,20.95,683.25,No,683.25
1167-OYZJF,1,67,7,Two year,Yes,20.05,1263.05,No,1263.05
2108-YKQTY,0,4,3,Month-to-month,No,50.7,151.3,Yes,151.3
4806-DXQCE,1,70,9,Two year,Yes,113.65,7714.65,No,7714.65
4918-QLLIW,0,3,3,Month-to-month,No,53.4,188.7,Yes,188.7
7056-IMHCC,1,53,6,Month-to-month,Yes,101.9,5549.4,Yes,5549.4
4854-SSLTN,0,2,5,Two year,No,59.5,130.5,No,130.5
5294-DMSFH,0,29,4,Month-to-month,Yes,87.8,2621.75,No,2621.75
4837-PZTIC,0,47,4,Two year,No,41.9,1875.25,No,1875.25
1625-JAIIY,0,68,4,One year,Yes,83,5685.8,Yes,5685.8
0603-OLQDC,0,12,5,Month-to-month,Yes,69.85,837.5,No,837.5
3272-VUHPV,0,8,4,Month-to-month,No,56.3,401.5,No,401.5
4176-FXYBO,0,54,8,Month-to-month,No,109.55,6118.95,No,6118.95
1063-DHQJF,0,69,5,Two year,Yes,92.15,6480.9,No,6480.9
8663-UPDGF,0,26,6,Month-to-month,Yes,69.5,1800.05,No,1800.05
6719-FGEDO,0,72,7,Two year,Yes,97,7104.2,No,7104.2
1837-YQUCE,0,70,6,Two year,Yes,58.35,4214.25,No,4214.25
2947-DOMLJ,0,1,3,Month-to-month,No,50.6,50.6,Yes,50.6
4112-LUEIZ,0,10,4,Month-to-month,Yes,89.5,863.1,Yes,863.1
0369-ZGOVK,0,28,2,One year,Yes,70.4,1992.2,No,1992.2
4510-HIMLV,0,1,2,Month-to-month,Yes,69.8,69.8,Yes,69.8
9919-KNPOO,0,21,5,Month-to-month,Yes,94.3,1948.35,No,1948.35
8749-JMNKX,1,51,6,Month-to-month,Yes,93.8,4750.95,Yes,4750.95
7872-BAAZR,0,53,7,One year,No,19.55,1007.9,No,1007.9
9391-LMANN,0,53,6,One year,No,95.95,5036.9,No,5036.9
2430-USGXP,0,24,6,Month-to-month,Yes,101.05,2391.8,Yes,2391.8
8174-TBVCF,0,70,9,Two year,Yes,94.8,6859.05,No,6859.05
1698-XFZCI,0,61,8,One year,Yes,107.75,6521.9,No,6521.9
1877-HKBQX,0,11,4,One year,Yes,54.6,617.85,No,617.85
4450-DLLMH,0,2,2,Month-to-month,Yes,71.3,157.75,No,157.75
0428-AXXLJ,0,25,7,One year,Yes,19.5,516.3,No,516.3
2746-DIJLO,0,41,4,One year,Yes,56.3,2364,No,2364
5955-ERIHD,0,18,5,Month-to-month,Yes,94.7,1687.95,Yes,1687.95
0917-EZOLA,1,72,7,Two year,Yes,104.15,7689.95,Yes,7689.95
3508-VLHCZ,0,71,9,Two year,Yes,90.55,6239.05,No,6239.05
4086-ATNFV,0,34,5,One year,Yes,60.8,2042.05,No,2042.05
0468-YRPXN,0,29,6,Month-to-month,Yes,98.8,2807.1,No,2807.1
5996-NRVXR,1,40,7,One year,Yes,98.15,4116.8,No,4116.8
3739-YBWAB,0,36,3,One year,No,35.35,1317.95,No,1317.95
7047-FWEYA,0,46,7,One year,Yes,103.15,4594.65,No,4594.65
2000-MPKCA,0,58,8,One year,Yes,107.75,6332.75,No,6332.75
9762-YAQAA,0,39,4,One year,No,81.4,3213.75,No,3213.75
5949-EBSQK,0,4,4,Month-to-month,No,61.45,229.55,Yes,229.55
5473-KHBPS,0,52,6,One year,Yes,95.7,4976.15,No,4976.15
0100-DUVFC,1,70,7,One year,Yes,104.8,7308.95,No,7308.95
5397-TUPSH,1,65,2,One year,Yes,70.95,4555.2,No,4555.2
8950-MTZNV,0,1,2,Month-to-month,Yes,44.95,44.95,No,44.95
0326-VDYXE,0,70,6,One year,Yes,97.65,6982.5,No,6982.5
6773-LQTVT,1,29,3,Month-to-month,Yes,35.65,1025.15,No,1025.15
7274-RTAPZ,0,1,4,Month-to-month,Yes,90.55,90.55,Yes,90.55
0436-TWFFZ,0,67,8,Two year,Yes,85.25,5714.2,No,5714.2
8566-YPRGL,0,1,7,Month-to-month,Yes,19.5,19.5,No,19.5
0311-UNPFF,0,26,4,Month-to-month,Yes,88.8,2274.35,Yes,2274.35
6609-MXJHJ,0,30,8,Two year,Yes,25.1,789.55,No,789.55
2669-OIDSD,0,48,6,Month-to-month,Yes,100.05,4834,No,4834
8400-WZICQ,0,55,4,Month-to-month,No,55.7,3131.8,No,3131.8
3834-XUIFC,0,7,4,Month-to-month,Yes,85.2,602.55,Yes,602.55
9576-SYUHJ,0,37,5,Month-to-month,Yes,91.15,3369.25,No,3369.25
0410-IPFTY,0,31,4,Month-to-month,Yes,83.85,2674.15,No,2674.15
2831-EBWRN,0,4,2,Month-to-month,Yes,45.9,199.75,No,199.75
9430-NKQLY,0,72,8,Two year,Yes,25.1,1790.8,No,1790.8
8414-MYSHR,1,5,4,Month-to-month,Yes,91.4,449.75,Yes,449.75
0247-SLUJI,0,1,7,Month-to-month,No,19.7,19.7,No,19.7
9402-ORRAH,1,15,4,Month-to-month,Yes,91.5,1400.3,No,1400.3
6483-OATDN,0,8,3,Month-to-month,Yes,51.3,411.6,No,411.6
1293-HHSHJ,0,35,7,One year,No,21.1,741,No,741
4840-ORQXB,1,56,7,Month-to-month,No,104.75,5841.35,No,5841.35
7599-FKVXZ,0,42,7,Month-to-month,Yes,106.15,4512.7,Yes,4512.7
3982-DQLUS,1,65,5,Month-to-month,Yes,85.75,5688.45,No,5688.45
8610-ZIKJJ,0,2,7,One year,No,20.3,31.9,No,31.9
3756-VNWDH,1,65,6,One year,Yes,100.75,6674.65,No,6674.65
7801-KICAO,0,18,3,Month-to-month,Yes,74.15,1345.75,No,1345.75
7673-LPRNY,0,23,7,One year,Yes,78.55,1843.05,No,1843.05
8229-TNIQA,0,4,2,Month-to-month,Yes,45.3,196.95,Yes,196.95
6060-QBMGV,0,70,7,Two year,No,19.85,1433.8,No,1433.8
7339-POGZN,0,4,3,Month-to-month,No,50.7,214.55,No,214.55
2828-SLQPF,0,19,2,Month-to-month,Yes,45,865.85,No,865.85
4465-VDKIQ,0,18,4,Month-to-month,No,77.8,1358.6,No,1358.6
2921-XWDJH,1,38,4,Month-to-month,Yes,83.45,3147.15,No,3147.15
6221-AVQYL,0,2,3,Month-to-month,Yes,73.25,131.05,Yes,131.05
2558-BUOZZ,0,47,6,One year,No,94.8,4535.85,No,4535.85
9257-AZMTZ,0,52,7,Two year,No,20.1,1078.75,No,1078.75
0003-MKNFE,0,9,4,Month-to-month,No,59.9,542.4,No,542.4
0975-UYDTX,0,26,9,One year,Yes,90.1,2312.55,No,2312.55
7743-EXURX,0,8,3,Month-to-month,Yes,51.05,415.05,Yes,415.05
4682-BLBUC,0,44,6,One year,Yes,70.95,3250.45,No,3250.45
0975-VOOVL,0,3,2,Month-to-month,No,29.2,98.5,No,98.5
5968-VXZLG,0,2,2,Month-to-month,Yes,46.6,87.9,No,87.9
5569-KGJHX,0,9,4,Month-to-month,Yes,85.35,754.65,Yes,754.65
4988-IQIGL,1,1,3,Month-to-month,Yes,75.35,75.35,Yes,75.35
5201-FRKKS,0,25,3,Month-to-month,No,74.3,1952.25,No,1952.25
9799-CAYJJ,1,2,2,Month-to-month,Yes,69.3,153.8,No,153.8
7730-IUTDZ,0,43,3,Month-to-month,Yes,75.2,3198.6,Yes,3198.6
0426-TIRNE,0,1,7,Month-to-month,No,20.9,20.9,Yes,20.9
5443-SCMKX,0,58,6,One year,Yes,94.3,5610.15,No,5610.15
8295-KMENE,0,59,7,Two year,Yes,76.45,4519.5,No,4519.5
6738-ISCBM,0,44,5,One year,Yes,54,2440.25,No,2440.25
9821-BESNZ,0,66,7,One year,Yes,104.25,6860.6,No,6860.6
3678-MNGZX,0,68,7,Two year,No,19.95,1377.7,No,1377.7
1335-NTIUC,0,9,1,Month-to-month,Yes,24.95,190.25,No,190.25
2916-BQZLN,0,19,5,Month-to-month,Yes,84.75,1651.95,No,1651.95
4558-CGYCZ,0,4,7,Month-to-month,No,19.75,78.3,No,78.3
2368-GAKKQ,0,70,9,Two year,Yes,113.65,7939.25,No,7939.25
8710-YGLWG,0,1,2,Month-to-month,Yes,44.9,44.9,No,44.9
3199-XGZCY,0,8,3,Month-to-month,Yes,75.25,576.7,No,576.7
3785-KTYSH,0,53,8,Two year,No,24.6,1279,No,1279
6814-ZPWFQ,1,51,8,One year,No,25,1260.7,No,1260.7
4063-EIKNQ,0,11,7,Month-to-month,No,20.95,267.35,No,267.35
6993-YCOBK,0,60,8,Two year,Yes,110.6,6586.85,No,6586.85
5206-HPJKM,0,17,4,Month-to-month,Yes,55.5,934.15,No,934.15
7587-RZNME,0,3,2,Month-to-month,Yes,43.3,123.65,Yes,123.65
0748-RDGGM,0,70,8,One year,Yes,109.5,7534.65,Yes,7534.65
8393-JMVMB,0,1,7,Month-to-month,No,19.45,19.45,No,19.45
5019-GQVCR,1,43,4,Month-to-month,Yes,84.85,3645.6,No,3645.6
6036-TTFYU,0,16,7,Month-to-month,No,19.6,314.45,No,314.45
2550-AEVRU,0,57,4,One year,No,53.45,3053,No,3053
0969-RGKCU,0,37,7,One year,No,19.8,677.05,No,677.05
0378-CJKPV,0,72,9,Two year,No,112.1,7965.95,No,7965.95
4706-AXVKM,1,11,4,Month-to-month,Yes,84.8,906.85,Yes,906.85
5889-JTMUL,1,50,6,Month-to-month,Yes,95.05,4888.7,Yes,4888.7
9026-RNUJS,1,5,3,Month-to-month,No,50.35,237.25,Yes,237.25
3746-EUBYR,0,1,3,Month-to-month,Yes,74.6,74.6,Yes,74.6
2332-EFBJY,0,16,7,Month-to-month,Yes,19.7,342.4,Yes,342.4
2880-FPNAE,1,2,3,Month-to-month,Yes,74.2,140.1,No,140.1
1703-MGIAB,0,17,6,Month-to-month,Yes,69,1108,No,1108
4311-QTTAI,0,16,7,One year,No,19.35,295.55,No,295.55
9474-PHLYD,0,15,4,Month-to-month,Yes,59.45,892.65,Yes,892.65
4318-RAJVY,0,10,7,One year,Yes,19.8,198.25,No,198.25
2165-VOEGB,0,46,7,One year,Yes,105.2,4822.85,Yes,4822.85
3612-YUNGG,0,64,8,Two year,Yes,109.2,6741.15,No,6741.15
2254-DLXRI,0,1,4,Month-to-month,Yes,79.15,79.15,No,79.15
5062-CJJKH,0,25,4,One year,No,53.65,1355.45,No,1355.45
9028-LIHRP,0,71,7,Two year,No,100.2,7209,No,7209
2219-MVUSO,0,8,2,Month-to-month,Yes,45.15,438.4,Yes,438.4
1053-MXTTK,0,72,8,Two year,Yes,108.65,7726.35,No,7726.35
1530-ZTDOZ,0,49,3,Month-to-month,No,40.65,2070.75,No,2070.75
1301-LOPVR,0,29,6,One year,Yes,55.35,1636.95,No,1636.95
0853-TWRVK,0,72,8,Two year,No,105.6,7581.5,No,7581.5
8914-RBTSB,0,31,6,Month-to-month,No,93.8,3019.5,Yes,3019.5
6212-ATMLK,0,50,5,Month-to-month,Yes,95.7,4729.75,No,4729.75
8200-LGKSR,0,71,8,Two year,No,83.2,6126.1,No,6126.1
1568-BEKZM,1,70,9,Two year,No,90.05,6333.4,No,6333.4
0670-ANMUU,0,71,6,One year,No,97.65,6687.85,No,6687.85
6897-RWMUB,0,61,6,Two year,Yes,68.05,4158.25,No,4158.25
0963-ZBDRN,0,32,5,Month-to-month,Yes,96.2,3183.4,Yes,3183.4
7594-RQHXR,0,1,3,Month-to-month,Yes,79.6,79.6,Yes,79.6
6999-CHVCF,0,68,7,Two year,Yes,102.1,7149.35,No,7149.35
6134-KWTBV,0,62,8,Two year,No,23.4,1429.65,No,1429.65
1077-HUUJM,0,7,2,Month-to-month,Yes,71.05,472.65,No,472.65
6331-EWIEB,0,20,4,Month-to-month,Yes,85.25,1734.5,Yes,1734.5
0895-LNKRC,0,6,7,One year,No,19.45,113.5,No,113.5
2045-BMBTJ,1,33,6,Month-to-month,Yes,59.45,1884.65,No,1884.65
8417-GSODA,0,28,5,One year,No,92.2,2568.15,No,2568.15
5171-EPLKN,0,27,7,Two year,No,19.85,470,No,470
4452-QIIEB,0,7,2,Month-to-month,No,43.9,278.4,No,278.4
5998-VVEJY,0,26,4,Month-to-month,Yes,80.5,2088.8,Yes,2088.8
1624-NALOJ,1,5,5,Month-to-month,Yes,89.8,502.6,Yes,502.6
6741-EGCBI,1,30,5,Month-to-month,Yes,90.5,2595.85,No,2595.85
7820-ZYGNY,0,63,5,One year,No,90.45,5825.5,No,5825.5
4317-VTEOA,0,1,3,Month-to-month,Yes,50.75,50.75,Yes,50.75
9677-AVKED,0,53,8,One year,Yes,84.6,4449.75,No,4449.75
1670-SVOWZ,0,14,5,Month-to-month,Yes,89.65,1208.35,Yes,1208.35
2227-JRSJX,0,21,6,Month-to-month,Yes,99.15,1956.4,No,1956.4
9847-HNVGP,0,17,7,One year,No,19.95,310.6,No,310.6
6696-YDAYZ,0,16,7,Two year,No,20.5,290.55,No,290.55
8980-WQFWL,0,35,4,Month-to-month,Yes,62.1,2096.1,No,2096.1
1730-ZMAME,1,32,3,Month-to-month,Yes,79.5,2665,No,2665
6506-EYCNH,0,28,7,Month-to-month,Yes,19.55,543.8,No,543.8
4634-JLRJT,0,1,7,Month-to-month,Yes,20.35,20.35,No,20.35
9501-UKKNL,0,59,4,Month-to-month,Yes,51.7,3005.8,No,3005.8
2560-QTSBS,0,72,8,One year,Yes,23.3,1623.15,No,1623.15
7541-YLXCL,0,36,5,One year,Yes,65.4,2498.4,Yes,2498.4
4795-WRNVT,0,40,5,Month-to-month,No,65.1,2586,No,2586
6080-TCMYC,0,40,4,Month-to-month,Yes,81.2,3292.3,No,3292.3
0260-ZDLGK,0,9,6,Month-to-month,Yes,72.9,651.4,Yes,651.4
7860-UXCRM,0,63,7,Two year,No,74.5,4674.55,No,4674.55
6357-JJPQT,0,3,3,Month-to-month,Yes,80.5,232.35,No,232.35
2292-XQWSV,0,40,6,One year,No,60.3,2448.5,No,2448.5
9552-TGUZV,0,8,3,Month-to-month,Yes,75,658.1,No,658.1
5913-INRQV,1,34,5,One year,No,90.15,3128.8,No,3128.8
8722-NGNBH,0,5,4,Month-to-month,No,40,223.45,Yes,223.45
6210-KBBPI,1,9,6,Month-to-month,Yes,99.45,919.4,Yes,919.4
9643-YBLUR,0,9,6,Month-to-month,Yes,69.05,653.95,No,653.95
8734-FNWVH,0,31,4,Month-to-month,No,59.7,1825.5,No,1825.5
9447-YPTBX,0,50,7,One year,Yes,19.85,943.1,No,943.1
0133-BMFZO,0,2,5,Month-to-month,Yes,86.25,181.65,Yes,181.65
6128-CZOMY,0,1,2,Month-to-month,Yes,45.65,45.65,Yes,45.65
9540-JYROE,0,8,2,Month-to-month,Yes,70.1,551.35,Yes,551.35
9026-LHEVG,0,9,3,Month-to-month,No,40.75,359.4,No,359.4
2260-USTRB,1,2,2,Month-to-month,Yes,70.2,115.95,Yes,115.95
3656-TKRVZ,0,3,4,Month-to-month,No,55.35,165.2,Yes,165.2
7011-CVEUC,0,25,5,Month-to-month,Yes,95.7,2338.35,No,2338.35
6185-TASNN,1,1,2,Month-to-month,No,46.3,46.3,No,46.3
7925-PNRGI,0,45,8,Month-to-month,No,81.3,3541.1,No,3541.1
8623-TMRBY,1,51,5,Month-to-month,Yes,84.2,4146.05,Yes,4146.05
1552-CZCLL,0,55,7,Month-to-month,No,20,1087.25,No,1087.25
3038-PQIUY,0,38,6,Month-to-month,Yes,66.15,2522.4,No,2522.4
1501-SGHBW,0,2,2,Month-to-month,No,45.85,81,Yes,81
9313-CDOGY,0,38,7,Month-to-month,No,19.6,717.3,No,717.3
8148-BPLZQ,0,34,3,Month-to-month,Yes,49.8,1734.2,No,1734.2
2623-DRYAM,0,70,6,One year,Yes,101.75,7069.3,No,7069.3
9987-LUTYD,0,13,4,One year,No,55.15,742.9,No,742.9
3208-YPIOE,0,39,3,Month-to-month,No,75.25,3017.65,Yes,3017.65
4488-KQFDT,0,61,7,One year,Yes,103.95,6423,No,6423
2612-RANWT,0,12,6,Month-to-month,Yes,100.15,1164.3,Yes,1164.3
5693-PIPCS,0,41,6,Two year,Yes,99.65,4220.35,No,4220.35
0491-KAPQG,0,21,3,Month-to-month,Yes,73.7,1558.7,No,1558.7
1925-LFCZZ,1,55,4,One year,Yes,50.05,2743.45,No,2743.45
8039-EQPIM,0,69,6,Two year,No,60.25,4055.5,No,4055.5
6900-PXRMS,1,26,7,Month-to-month,No,105.75,2710.25,Yes,2710.25
8707-RMEZH,1,69,5,One year,No,87.3,6055.55,No,6055.55
3346-BRMIS,1,18,4,Month-to-month,Yes,48.35,810.7,Yes,810.7
3209-ZPKFI,0,47,4,Month-to-month,No,54.25,2538.2,No,2538.2
6479-VDGRK,0,72,8,Two year,No,85.3,6129.2,No,6129.2
9373-WSLOY,1,33,5,Month-to-month,Yes,50,1750.85,No,1750.85
2933-FILNV,0,2,1,Month-to-month,Yes,24.4,36.55,Yes,36.55
3569-JFODW,0,72,9,Two year,No,90.95,6652.45,No,6652.45
9819-FBNSV,1,37,2,Month-to-month,Yes,72.25,2575.45,No,2575.45
9544-PYPSJ,1,62,6,Month-to-month,Yes,96.1,6019.35,No,6019.35
1591-XWLGB,0,71,7,Two year,No,19.85,1379.6,No,1379.6
0396-UKGAI,0,23,4,Month-to-month,Yes,55.3,1284.2,No,1284.2
3243-ZHOHY,0,16,7,One year,No,20.1,296.15,No,296.15
5186-EJEGL,0,9,6,Month-to-month,Yes,69.5,653.25,No,653.25
7527-QNRUS,0,17,8,Two year,Yes,25.15,412.6,No,412.6
9986-BONCE,0,4,7,Month-to-month,No,20.95,85.5,Yes,85.5
2722-JMONI,1,1,3,Month-to-month,Yes,49.55,49.55,Yes,49.55
2203-GHNWN,0,24,4,Month-to-month,Yes,79.65,1928.7,No,1928.7
3878-AVSOQ,1,1,2,Month-to-month,Yes,71.25,71.25,No,71.25
3258-SYSWS,1,72,9,Two year,No,113.8,7845.8,No,7845.8
5296-PSYVW,0,72,8,Two year,No,24.55,1750.7,No,1750.7
6319-QSUSR,0,11,7,Month-to-month,No,19.7,216.2,No,216.2
4083-EUGRJ,0,9,7,Month-to-month,No,20.25,178.5,Yes,178.5
7579-OOPEC,1,2,3,Month-to-month,No,50.15,115.1,Yes,115.1
0512-FLFDW,1,60,6,One year,Yes,100.5,6029,No,6029
1771-OADNZ,1,29,6,Month-to-month,Yes,95.9,2745.2,Yes,2745.2
0487-CRLZF,0,49,6,Two year,Yes,74.45,3721.9,No,3721.9
2107-FBPTK,1,30,7,Month-to-month,Yes,104.1,3121.1,No,3121.1
9451-WLYRI,0,53,7,One year,No,19.05,990.45,No,990.45
8219-VYBVI,0,39,8,Two year,No,25,1004.35,No,1004.35
1991-VOPLL,0,9,7,Month-to-month,No,19.05,157.65,No,157.65
9738-QLWTP,0,39,4,One year,No,81.9,3219.75,No,3219.75
1016-DJTSV,1,8,2,Month-to-month,Yes,69.7,572.85,No,572.85
9419-IPPBE,0,51,5,One year,Yes,90.15,4554.85,No,4554.85
0174-QRVVY,0,71,8,Two year,No,25.35,1847.55,No,1847.55
5699-BNCAS,1,71,8,Two year,Yes,24.65,1766.75,No,1766.75
2900-PHPLN,1,70,7,Two year,Yes,19.55,1462.05,No,1462.05
0612-RTZZA,1,1,1,Month-to-month,No,25.25,25.25,Yes,25.25
8106-GWQOK,0,38,6,Two year,Yes,60,2193.2,No,2193.2
8751-EDEKA,0,28,5,Month-to-month,No,89.9,2433.5,No,2433.5
6878-GGDWG,0,32,7,Month-to-month,No,19.4,641.15,No,641.15
4039-PIMHX,1,49,3,Two year,No,49.8,2398.4,No,2398.4
8450-LUGUK,0,37,8,Two year,Yes,24.1,861.85,No,861.85
3604-WLABM,0,10,4,Month-to-month,No,54.25,583,No,583
0795-GMVQO,0,67,8,One year,No,109.9,7332.4,No,7332.4
2259-OUUSZ,0,7,3,One year,Yes,35.5,249.55,No,249.55
1142-IHLOO,0,51,4,One year,No,87.55,4475.9,No,4475.9
6410-LEFEN,0,9,2,Month-to-month,No,45.15,416.45,Yes,416.45
4633-MKHYU,0,9,4,Month-to-month,Yes,88.4,788.6,No,788.6
6257-RJOHI,0,4,3,Month-to-month,Yes,50.8,202.3,No,202.3
1545-JFUML,0,71,7,Two year,Yes,99,6994.6,No,6994.6
3194-ORPIK,0,50,4,Month-to-month,Yes,84.4,4116.15,Yes,4116.15
7826-VVKWT,1,24,5,Two year,Yes,96.55,2263.45,No,2263.45
1353-GHZOS,0,22,4,One year,Yes,59.75,1374.35,No,1374.35
2587-EKXTS,0,44,8,Month-to-month,Yes,111.5,4915.15,No,4915.15
5442-BXVND,0,33,8,Month-to-month,No,24.25,838.5,No,838.5
8816-VXNZD,0,1,3,Month-to-month,Yes,75.1,75.1,Yes,75.1
9378-FXTIZ,0,54,5,One year,Yes,70.15,3715.65,Yes,3715.65
1723-HKXJQ,0,42,6,Month-to-month,Yes,101.75,4273.45,Yes,4273.45
7825-GKXMW,0,1,2,Month-to-month,No,45.8,45.8,Yes,45.8
9753-OYLBX,0,1,7,Month-to-month,No,20.5,20.5,No,20.5
2364-UFROM,0,30,6,One year,No,70.4,2044.75,No,2044.75
6656-JWRQX,0,1,2,Month-to-month,No,30.55,30.55,No,30.55
6473-ULUHT,0,16,8,Month-to-month,No,84.9,1398.25,No,1398.25
1240-KNSEZ,0,1,7,Month-to-month,Yes,20.1,20.1,Yes,20.1
0836-SEYLU,0,9,3,Month-to-month,No,40.65,328.95,Yes,328.95
4433-JCGCG,1,46,6,Month-to-month,Yes,101,4680.05,Yes,4680.05
3716-BDVDB,0,1,2,Month-to-month,Yes,69.1,69.1,Yes,69.1
7688-AWMDX,0,71,4,Two year,No,54.5,3778.2,No,3778.2
2842-BCQGE,0,43,3,Month-to-month,Yes,75.35,3161.4,No,3161.4
7244-QWYHG,0,50,4,One year,Yes,44.45,2188.45,No,2188.45
5899-MQZZL,0,13,3,Month-to-month,Yes,75,999.45,Yes,999.45
6849-OYAMU,0,19,6,One year,No,100,1888.65,Yes,1888.65
