Customer,State,CLV,Coverage,Income,loc_type,monthly_premium,months_last_claim,Months_Since_Policy_Inception,Total_Claim_Amount,Vehicle_Class,avg_vehicle_age
FG47217,California,2538.857089,Basic,99824,Suburban,63,1,56,302.4,Four-Door Car,48.48619164
FQ46354,California,10498.92645,Extended,30352,Rural,89,21,13,146.110685,Four-Door Car,49.83511997
KG23128,Oregon,6057.07208,Extended,27681,Suburban,83,13,62,398.4,Two-Door Car,64.70833385
NX34811,Nevada,8295.837442,Premium,85478,Rural,103,29,15,224.159416,Two-Door Car,45.20464196
PY79729,Oregon,2786.661219,Basic,94310,Suburban,70,1,76,430.769347,Four-Door Car,47.22103134
VJ64329,Oregon,25464.82059,Extended,13663,Suburban,97,1,66,465.6,Four-Door Car,32.27125207
CO71312,Arizona,11469.62991,Premium,10384,Suburban,151,5,72,914.434097,SUV,63.88145315
VG83453,California,3557.368368,Extended,17272,Suburban,93,30,58,446.4,Two-Door Car,27.5500672
JD78271,Nevada,8317.302513,Basic,64367,Rural,104,2,14,96.431061,SUV,54.16351301
XM69101,Oregon,7601.951104,Extended,47519,Urban,96,21,2,245.248248,Two-Door Car,46.58612667
HK30754,Arizona,9426.971158,Extended,26263,Suburban,85,11,31,475.159732,Two-Door Car,60.5408374
HS66275,California,3358.660979,Extended,77309,Suburban,83,22,6,596.320943,Two-Door Car,78.32871953
MB75636,Oregon,2439.930981,Basic,50876,Urban,61,13,60,171.248196,Four-Door Car,46.10326904
KB35786,Oregon,4505.85011,Basic,20284,Suburban,65,14,84,532.806637,Four-Door Car,54.28172021
LX42787,California,2309.596399,Basic,22567,Suburban,69,6,12,496.8,Four-Door Car,44.10991353
SS34897,California,2541.523959,Basic,63546,Rural,64,1,53,131.813652,Four-Door Car,45.10614636
OB66874,Oregon,2585.206268,Basic,28137,Suburban,65,23,2,312,Two-Door Car,54.91725046
LE74625,California,2961.31408,Extended,22608,Suburban,77,5,10,369.6,Four-Door Car,53.95352259
QN60028,California,2759.978287,Basic,92296,Suburban,69,4,65,331.2,Two-Door Car,50.9705813
PS43764,Washington,5169.49937,Basic,12430,Suburban,73,22,13,350.4,Four-Door Car,47.72505508
UI80897,Washington,5552.596353,Basic,50470,Suburban,71,1,87,377.498287,Two-Door Car,54.99173677
VV35420,Arizona,7285.030983,Basic,44788,Suburban,61,6,48,386.031248,Four-Door Car,46.43166414
RW61528,Nevada,13916.93446,Premium,52423,Suburban,119,2,80,571.2,Four-Door Car,47.32352952
LT60268,Nevada,11044.42715,Extended,29696,Urban,139,17,41,478.107847,SUV,46.04040479
VA77345,Oregon,3531.039178,Extended,26884,Urban,89,11,84,238.132215,Four-Door Car,61.20084179
WG15595,California,2759.618207,Basic,64388,Suburban,69,12,51,331.2,Two-Door Car,39.01111883
MM90239,Oregon,6369.262355,Extended,34498,Suburban,83,30,72,398.4,Two-Door Car,42.76860583
UG18431,Arizona,13083.48622,Basic,73060,Suburban,108,9,78,518.4,SUV,39.30295824
EM29019,Arizona,8447.888167,Basic,61337,Rural,105,35,46,2.54009,SUV,37.86521413
DD68171,Arizona,3527.851585,Extended,59496,Rural,88,22,64,189.144728,Four-Door Car,56.12512198
PY48656,Arizona,6259.510365,Extended,37813,Rural,78,4,26,39.781368,Four-Door Car,64.99904708
AO42003,Oregon,16681.32634,Basic,55907,Suburban,104,23,64,499.2,SUV,37.54140264
DK41858,Arizona,5791.610721,Basic,80480,Urban,72,6,55,242.842607,Four-Door Car,53.26245867
TY20016,Oregon,7980.488637,Basic,72734,Urban,66,7,96,195.218968,Two-Door Car,64.01728852
IZ79227,Arizona,2975.256549,Extended,36548,Suburban,76,10,95,547.2,Four-Door Car,68.35976269
HN10814,Arizona,4178.586494,Basic,62113,Rural,104,1,0,5.894778,SUV,64.6524831
ZR32858,California,4315.788632,Basic,41252,Urban,109,25,31,514.059402,SUV,40.81242411
FC68244,Oregon,6126.568309,Extended,61139,Suburban,76,4,16,364.8,Four-Door Car,39.52277455
VS86041,Arizona,2694.599099,Basic,26744,Suburban,68,16,61,326.4,Two-Door Car,53.03498216
ZE82255,California,18680.99387,Basic,74640,Suburban,66,0,44,375.514273,Four-Door Car,41.59945518
DA79544,Oregon,2551.349248,Basic,88126,Rural,64,27,71,151.973156,Four-Door Car,29.64683252
WG33213,California,2808.078361,Basic,55005,Suburban,70,31,39,336,Four-Door Car,39.85337475
DP97298,California,9710.286449,Extended,33190,Rural,123,1,95,40.950769,Sports Car,68.95968
HD44279,Arizona,5090.44875,Basic,25226,Suburban,71,13,97,340.8,Four-Door Car,40.28548055
LS99940,California,3353.381136,Extended,63398,Urban,83,29,46,292.206784,Four-Door Car,49.60124847
EY27917,Oregon,8532.989751,Basic,30092,Rural,108,33,90,192.265438,SUV,65.00839324
ZJ22033,Washington,2647.519741,Basic,37876,Urban,69,13,15,300.056383,Four-Door Car,55.55701852
TZ60132,Oregon,6071.907243,Extended,12201,Suburban,84,14,63,604.8,Four-Door Car,46.72971565
XG74199,Oregon,9061.767848,Basic,37970,Rural,115,8,44,124.967415,SUV,38.07520782
YM74115,Nevada,2531.586761,Basic,28898,Rural,67,15,85,82.811346,Four-Door Car,63.01302123
LO48126,Oregon,2467.129805,Basic,23845,Suburban,61,33,34,292.8,Four-Door Car,41.31010079
NM37561,California,7408.167551,Basic,62810,Rural,187,14,22,32.874675,Luxury Car,41.01105789
HW19141,Oregon,3452.414955,Extended,65773,Urban,89,24,35,245.308491,Four-Door Car,58.53931927
YO41331,Oregon,3746.751625,Extended,41479,Rural,94,14,38,19.575683,Two-Door Car,52.22800853
PB39857,California,5129.608404,Extended,72433,Urban,126,34,48,343.139611,SUV,44.38709768
NW67881,Oregon,12300.005,Basic,74586,Suburban,103,14,19,494.4,SUV,49.39274233
EZ70847,Washington,19644.76296,Basic,67326,Suburban,69,17,32,331.2,Four-Door Car,67.69556524
YR75102,Arizona,35900.07644,Basic,25285,Suburban,114,12,84,547.2,SUV,43.76040471
RS30611,Arizona,6838.767672,Extended,15871,Suburban,89,20,19,427.2,Four-Door Car,65.89722806
QT61438,Oregon,6519.287872,Extended,38795,Suburban,82,30,41,393.6,Two-Door Car,48.0862748
MD44130,Oregon,5712.380598,Basic,24882,Suburban,72,13,20,345.6,Two-Door Car,53.36713874
MS78828,Nevada,5126.54272,Extended,33169,Suburban,128,33,14,614.4,SUV,50.29334962
DG31826,California,4984.618655,Basic,86305,Rural,62,1,99,80.73124,Four-Door Car,42.64610235
LS92540,California,4111.197013,Basic,32210,Suburban,103,16,97,494.4,SUV,56.82995679
RP92511,Nevada,11085.87709,Extended,69090,Urban,139,24,11,387.222556,Sports Car,58.71343784
BT20606,Arizona,5837.528088,Basic,83308,Suburban,73,3,81,419.471438,Four-Door Car,54.85803336
WW31823,Oregon,19190.31894,Basic,39034,Suburban,68,10,55,466.446708,Four-Door Car,53.03598883
MN79082,Oregon,6444.076976,Extended,46750,Suburban,82,20,74,672.026958,Two-Door Car,45.54457204
ID89933,Oregon,7255.577594,Extended,39786,Urban,91,2,91,365.835977,Four-Door Car,50.33394238
NM77390,Nevada,8197.712164,Basic,56788,Suburban,108,22,34,579.710188,SUV,47.87329977
NN79124,Nevada,4554.911887,Basic,90156,Urban,114,16,6,388.346716,SUV,42.12973762
DF97701,Oregon,7069.740965,Extended,63867,Suburban,89,21,4,432.361631,Four-Door Car,70.49456446
EJ73184,California,4743.694528,Basic,83413,Rural,118,0,1,134.801691,SUV,41.94618206
HB68898,Oregon,20239.38353,Premium,36116,Rural,171,27,33,158.126982,SUV,62.29772898
UP80657,Washington,2674.730716,Basic,56342,Suburban,69,12,89,331.2,Four-Door Car,44.39704285
PR13091,Oregon,9206.429641,Basic,55542,Urban,117,1,76,310.651386,Sports Car,32.53218309
YV73432,Oregon,23187.14574,Basic,58466,Suburban,66,7,79,316.8,Two-Door Car,58.63343947
CG90504,Oregon,4770.550911,Basic,12964,Suburban,65,2,37,362.774545,Two-Door Car,42.1380597
SH12501,Washington,3768.086327,Extended,43412,Suburban,94,33,38,509.722387,Two-Door Car,59.48612061
ZR58728,Nevada,2893.739608,Basic,82611,Suburban,74,23,87,355.2,Four-Door Car,50.65799363
NS57426,Arizona,11611.94584,Extended,28915,Suburban,76,10,49,364.8,Four-Door Car,61.59248494
HR92775,California,3226.516193,Extended,91774,Urban,81,4,21,285.020982,Four-Door Car,35.49615281
DQ69331,Washington,2227.072755,Basic,27972,Suburban,61,7,38,292.8,Four-Door Car,49.77724202
RQ88363,California,5155.529312,Basic,77857,Rural,64,0,99,160.62847,Four-Door Car,48.95974026
EH27304,California,2955.495724,Basic,56502,Suburban,74,15,78,355.2,Four-Door Car,50.0653636
CR37971,Oregon,3900.906002,Extended,95018,Urban,97,21,81,315.879728,Four-Door Car,45.98986519
KL54950,Oregon,4531.372981,Extended,23705,Suburban,122,33,2,585.6,SUV,46.51560984
DS75515,California,2813.309659,Basic,72333,Urban,70,10,20,177.224451,Two-Door Car,49.6649491
MR13691,Arizona,6301.102478,Extended,47622,Urban,80,15,13,305.544034,Four-Door Car,47.9370374
KJ41153,Oregon,8292.626726,Basic,79632,Urban,106,7,72,344.048739,SUV,56.605786
WX49215,Oregon,18534.61157,Basic,16154,Rural,62,31,45,91.355165,Four-Door Car,64.04625238
CH78309,Oregon,2906.298309,Basic,72211,Rural,73,12,1,44.912125,Four-Door Car,63.0512306
UF54329,California,6089.77238,Extended,70892,Urban,76,21,32,206.709951,Two-Door Car,42.57106727
CQ59706,Washington,5016.144667,Basic,49367,Rural,63,16,40,69.230355,Four-Door Car,53.40574975
KP77095,Arizona,15470.59658,Premium,68086,Rural,194,34,6,218.342169,SUV,53.17013372
PP14656,Washington,5680.467468,Basic,90353,Rural,70,3,64,72.617605,Two-Door Car,32.13357827
QM74025,Oregon,4582.155128,Basic,49558,Suburban,115,1,73,552,SUV,46.36881506
RW67951,Washington,8663.550386,Basic,93485,Rural,72,31,40,127.104785,Four-Door Car,53.62486993
ED13353,Oregon,5274.20076,Basic,10629,Suburban,74,17,15,532.8,Four-Door Car,51.11183511
LG49010,California,2620.601718,Basic,10237,Urban,72,31,97,253.637853,Two-Door Car,52.78634829
UA74474,Oregon,4515.184003,Premium,87517,Suburban,112,1,28,802.278237,Four-Door Car,65.23662638
AC79024,Nevada,5533.229132,Basic,23241,Suburban,70,11,14,504,Two-Door Car,51.36879838
SD61306,Arizona,5216.914471,Basic,60861,Rural,66,8,82,65.425125,Four-Door Car,45.86846523
PF88939,Nevada,7860.086842,Basic,21726,Suburban,104,20,79,697.010998,SUV,53.11855326
FG64765,Arizona,5016.553079,Basic,36313,Urban,67,3,38,300.375887,Four-Door Car,42.82766608
DC79319,California,3351.567048,Extended,29160,Suburban,87,25,62,417.6,Two-Door Car,55.59461185
WL72919,California,4974.8733,Basic,48139,Suburban,63,9,41,329.494,Four-Door Car,56.47325903
WY23230,Oregon,6086.431746,Extended,13688,Suburban,84,25,2,403.2,Two-Door Car,60.58226696
BM30720,Nevada,7341.794924,Basic,27649,Suburban,63,3,63,302.4,Four-Door Car,55.30830177
XG92008,Arizona,3215.196994,Extended,24191,Rural,80,11,32,103.750234,Four-Door Car,65.30540012
UJ31096,Oregon,5340.535477,Basic,58493,Suburban,67,13,53,321.6,Four-Door Car,50.62795236
GS44464,California,3644.833554,Extended,82477,Suburban,90,1,69,432,Two-Door Car,53.0627075
XP35430,Oregon,6382.047596,Extended,88663,Suburban,79,20,86,379.2,Four-Door Car,49.36665874
QI51950,Nevada,4303.637883,Basic,74057,Suburban,109,27,24,523.2,SUV,47.66621313
ZW51790,Arizona,10426.08551,Basic,52342,Suburban,66,28,28,316.8,Two-Door Car,63.18367127
MY80820,California,2484.747576,Basic,42012,Rural,63,13,84,40.754246,Four-Door Car,56.70885287
NE13752,Arizona,8232.760182,Basic,56021,Urban,69,20,38,279.51121,Four-Door Car,50.74141141
VL51487,California,21768.69952,Extended,35124,Suburban,137,18,46,986.4,SUV,52.22232839
GK24074,Arizona,3691.765242,Extended,37202,Urban,93,30,86,322.528829,Two-Door Car,44.237304
DL61016,Oregon,4940.508153,Basic,65985,Rural,71,3,47,42.43131,Four-Door Car,53.60555359
EV60177,California,8503.942634,Basic,87771,Suburban,74,8,9,355.2,Four-Door Car,45.34985764
OS96036,Arizona,41143.09011,Basic,63624,Urban,115,10,40,306.337632,SUV,28.20144759
AF37776,California,10419.16743,Extended,80192,Rural,129,8,69,200.662297,SUV,66.02142231
NC78961,Oregon,4139.89767,Basic,35945,Suburban,105,14,25,756,SUV,69.26832685
YA15471,Oregon,7627.660848,Basic,93004,Urban,63,31,2,205.957043,Four-Door Car,62.30394114
VV47792,California,25807.063,Extended,71210,Suburban,214,8,89,1027.2,Luxury Car,51.23207476
GE80842,Oregon,15506.9278,Basic,99159,Suburban,190,7,14,912,Luxury SUV,37.39283601
QA93530,Nevada,5757.489397,Basic,81491,Rural,72,21,24,61.715527,Four-Door Car,55.26639295
GA27295,California,39365.29616,Basic,99875,Rural,108,12,37,114.972914,SUV,45.44399285
EL55611,California,5555.492159,Extended,51705,Urban,139,26,79,545.291103,SUV,49.46947067
TL39050,Arizona,23893.3041,Extended,39837,Rural,201,11,63,381.306996,Luxury SUV,60.89541961
ZQ96022,Oregon,9594.78115,Extended,31421,Suburban,81,5,95,388.8,Two-Door Car,48.3198229
OM69210,Arizona,5411.936509,Extended,81531,Urban,135,23,50,420.434259,SUV,47.83326932
VU72280,California,5318.89664,Basic,25134,Suburban,67,3,0,321.6,Four-Door Car,48.9072686
WC21189,California,7731.713059,Extended,37386,Suburban,97,1,4,465.6,Four-Door Car,46.41057445
GB70736,Oregon,5510.965059,Basic,99553,Rural,68,14,85,111.586995,Four-Door Car,58.95715705
MF49636,Arizona,5390.27165,Basic,70705,Urban,69,31,61,272.024652,Two-Door Car,52.68337962
TG29325,Nevada,2658.217729,Basic,22724,Rural,69,21,39,9.424668,Four-Door Car,52.26037039
MW83318,Oregon,8826.611996,Basic,26320,Suburban,111,3,92,603.819794,SUV,56.94288275
HL14274,California,11895.18188,Extended,88218,Rural,99,9,25,50.32306,Two-Door Car,41.33651737
SF86727,Nevada,5580.960642,Basic,25180,Urban,70,21,44,235.895575,Four-Door Car,83.38748475
EM89554,Oregon,8617.550432,Basic,48091,Rural,108,30,66,132.041491,SUV,60.81686916
XP50892,Oregon,3940.123576,Basic,92539,Rural,100,1,55,25.713622,SUV,63.2012676
VH77056,Arizona,2448.765205,Basic,40658,Rural,61,24,79,38.379869,Four-Door Car,61.93144436
JF19701,Arizona,4439.677708,Basic,75453,Rural,112,6,90,163.9498,SUV,32.92333817
JN49891,Oregon,2534.946955,Basic,94003,Suburban,64,14,39,307.2,Four-Door Car,56.30572826
CX65318,Arizona,17420.56565,Extended,31737,Suburban,218,17,2,1046.4,Luxury SUV,51.84902243
VF35858,California,15284.33065,Basic,48885,Suburban,190,31,90,1090.122048,Luxury Car,38.26655061
EC28314,California,4984.618655,Basic,86305,Rural,62,1,99,80.73124,Four-Door Car,43.57477326
GR53936,Oregon,5246.278375,Basic,28909,Suburban,66,15,66,456.702735,Two-Door Car,55.52059815
YF81002,Oregon,3269.013926,Extended,26140,Suburban,84,23,37,403.2,Two-Door Car,47.5023868
YM20358,Oregon,16979.79757,Basic,35095,Suburban,73,25,56,525.6,Two-Door Car,60.19096631
AZ75509,Arizona,2479.920134,Basic,31678,Rural,63,7,3,76.629988,Two-Door Car,35.59290718
No93155,Arizona,7200.566588,Basic,28245,Suburban,62,0,16,297.6,Two-Door Car,41.14124025
GO44613,Nevada,24061.11048,Basic,19168,Suburban,106,12,54,508.8,SUV,50.94716023
ZW93288,California,19160.98994,Extended,22705,Suburban,239,19,59,1294.700423,Luxury SUV,44.05300003
MS67230,Nevada,23295.06014,Basic,86481,Urban,65,9,69,189.971267,Two-Door Car,33.00582799
FQ32742,Arizona,7553.936525,Basic,38008,Urban,68,12,40,321.789644,Four-Door Car,59.56563963
YF30946,California,2405.618791,Basic,63032,Suburban,61,5,79,404.550554,Four-Door Car,44.32217746
TH69908,Washington,4865.371797,Extended,27228,Rural,129,19,61,238.262773,Sports Car,34.95997975
NL44360,Oregon,2611.14858,Basic,13424,Suburban,71,30,78,340.8,Four-Door Car,38.61027532
HO77809,Oregon,8688.754812,Basic,59098,Suburban,110,31,73,665.931223,SUV,45.56937742
MC30750,Oregon,13736.1325,Premium,16181,Suburban,181,22,79,1261.319869,SUV,52.47307419
HU41273,Oregon,8564.768226,Basic,95697,Rural,107,29,29,178.006524,Sports Car,43.66054796
VS73599,Arizona,7019.177186,Basic,26806,Suburban,63,32,19,302.4,Four-Door Car,34.108348
TO74000,Oregon,8114.409136,Basic,30595,Suburban,69,22,36,446.08476,Four-Door Car,44.88079603
MS45259,Nevada,4864.382304,Basic,88079,Rural,61,16,37,121.88814,Two-Door Car,49.96338832
LI45265,Oregon,8569.422637,Basic,99803,Urban,71,1,67,189.143402,Four-Door Car,60.39168808
YE64125,Oregon,2649.207711,Basic,36283,Urban,68,14,63,291.410965,Four-Door Car,37.55185161
QT39025,Arizona,4582.899414,Basic,66991,Urban,115,1,71,399.617715,SUV,59.19489446
LO15516,California,2691.70088,Basic,34322,Suburban,70,20,46,336,Four-Door Car,38.37854239
FM47139,Oregon,2466.376803,Basic,44855,Rural,63,3,71,103.607499,Four-Door Car,54.8934972
LW59140,Arizona,9277.472901,Premium,97729,Rural,115,4,48,221.047584,Four-Door Car,56.64735968
JA26024,Oregon,4142.561212,Premium,48263,Suburban,104,2,32,674.863718,Two-Door Car,46.35244609
YF16441,California,27990.27159,Extended,68343,Suburban,79,20,78,379.2,Two-Door Car,51.26525236
QT43282,Oregon,9409.143498,Basic,76847,Rural,118,16,52,31.58501,SUV,53.72289721
NL17964,Oregon,2581.022016,Basic,35795,Suburban,65,25,53,312,Four-Door Car,51.25530212
CF62992,Oregon,2471.077732,Basic,53074,Urban,61,5,86,268.773368,Two-Door Car,55.69214982
UV64489,Arizona,8716.368952,Basic,28743,Suburban,112,9,13,537.6,SUV,56.64385215
ED65109,California,5207.985921,Basic,81839,Rural,65,23,39,74.666163,Four-Door Car,37.75313158
SC40169,Oregon,2719.506996,Basic,14030,Suburban,72,11,3,345.6,Two-Door Car,48.64924528
PW88443,Oregon,2452.726922,Basic,32764,Suburban,61,30,23,292.953446,Two-Door Car,47.43534057
YZ38778,Oregon,3829.090645,Extended,74775,Suburban,95,18,35,676.658911,Four-Door Car,48.4997547
EO77382,Arizona,8873.525122,Premium,53503,Suburban,114,3,43,547.2,Four-Door Car,47.52317569
SM42728,California,15925.05739,Extended,34455,Suburban,135,8,69,648,SUV,47.87441845
PX31667,Washington,2952.360309,Basic,52198,Suburban,74,2,62,355.2,Two-Door Car,49.48001804
NC35008,Oregon,15923.95503,Extended,64429,Rural,133,1,58,222.080015,SUV,58.75576192
XC77244,Oregon,7285.030983,Basic,44788,Suburban,61,6,48,386.031248,Four-Door Car,60.76163337
UM52895,California,13104.30284,Basic,30130,Suburban,110,22,12,528,SUV,42.95836983
QD86074,Oregon,9035.671134,Premium,34337,Suburban,113,20,44,542.4,Four-Door Car,70.00924609
WH80404,California,17250.74771,Basic,22276,Suburban,111,19,73,783.211084,SUV,40.46233343
XH20787,California,2549.080421,Basic,52980,Urban,64,33,93,191.945693,Four-Door Car,53.64428867
ZU50513,California,8954.840118,Basic,97736,Rural,74,19,22,60.090984,Four-Door Car,27.7110261
MQ73697,Nevada,3776.665506,Extended,68727,Urban,94,19,76,386.520235,Two-Door Car,36.73695999
UG48681,Nevada,8044.872393,Basic,71391,Urban,67,29,39,284.000172,Four-Door Car,41.51036475
ID58230,California,5029.671927,Basic,62271,Rural,63,30,52,25.478179,Four-Door Car,45.10145324
ZZ41158,Washington,4089.429492,Basic,28506,Suburban,104,27,37,499.2,SUV,44.14382964
ZU69163,California,5586.893159,Basic,94161,Rural,69,0,65,108.989737,Four-Door Car,41.07625299
EB72052,Oregon,12105.29422,Basic,33345,Suburban,102,34,37,694.078608,SUV,48.63076358
WA60547,California,11971.97765,Premium,64195,Urban,158,0,27,618.288849,SUV,46.72629588
SS20130,Oregon,5424.256733,Basic,67414,Rural,68,7,37,148.778455,Four-Door Car,44.44938358
ZI72165,Arizona,4981.825724,Basic,33176,Suburban,63,22,75,302.4,Four-Door Car,46.6409397
NP30139,Oregon,6862.866306,Extended,56779,Suburban,86,21,16,435.388932,Four-Door Car,57.47413064
FV54537,California,13745.04802,Basic,40810,Suburban,114,8,14,780.378964,SUV,62.42576493
SG62327,Nevada,8111.651948,Basic,30622,Suburban,68,22,86,326.4,Four-Door Car,32.62412948
FX26050,Oregon,22712.02364,Basic,14119,Rural,67,4,53,68.019973,Two-Door Car,33.72806749
DU50092,Oregon,56675.93768,Premium,77237,Suburban,283,33,93,1358.4,Luxury SUV,47.89524627
EU48798,Nevada,8160.587729,Basic,24980,Suburban,71,34,14,511.2,Two-Door Car,61.86983523
WE93328,Nevada,3919.366722,Extended,66676,Suburban,97,0,40,558.099357,Four-Door Car,58.79976512
SV58690,California,5555.556089,Basic,41853,Rural,71,17,51,155.511553,Two-Door Car,51.76651901
RF35142,Nevada,8257.666512,Basic,23815,Suburban,73,4,47,424.330166,Four-Door Car,37.73783993
CU69816,California,2721.749756,Basic,22885,Suburban,73,20,46,386.245297,Four-Door Car,53.57234196
JM67025,Nevada,5230.092742,Basic,32630,Urban,66,26,40,202.961374,Four-Door Car,48.46096585
OB69329,California,6273.911874,Extended,18577,Suburban,86,21,76,412.8,Four-Door Car,38.98424019
GF19726,Oregon,5866.068903,Basic,75952,Suburban,73,5,17,350.4,Two-Door Car,58.34247915
FH39427,Nevada,8802.188243,Basic,96390,Urban,73,17,47,316.977588,Two-Door Car,34.77433792
VM69145,California,8722.895091,Basic,25680,Urban,73,10,93,332.40907,Two-Door Car,53.36912579
